k,accuracy,f1_0,f1_1,f1_2,f1_3,f1_4,f1_5,f1_6,f1_7,f1_8,f1_9
87,0.9666666666666667,1.0,0.9142857142857143,0.9473684210526315,0.9714285714285714,1.0,0.926829268292683,1.0,1.0,0.9375,0.9714285714285714
87,0.9166666666666666,0.972972972972973,0.8,0.918918918918919,0.8571428571428571,0.9411764705882353,1.0,0.972972972972973,0.9473684210526315,0.8888888888888888,0.8484848484848485
87,0.95,1.0,0.8571428571428571,0.8888888888888888,1.0,0.9714285714285714,1.0,0.9743589743589743,0.9444444444444444,0.8571428571428571,1.0
87,0.9555555555555556,0.972972972972973,0.8947368421052632,1.0,0.972972972972973,1.0,0.9714285714285714,0.9444444444444444,0.972972972972973,0.9090909090909091,0.9142857142857143
87,0.9166666666666666,0.9473684210526315,0.85,0.8484848484848485,0.9444444444444444,0.972972972972973,0.9411764705882353,0.9714285714285714,1.0,0.8888888888888888,0.8
87,0.9444444444444444,1.0,0.8947368421052632,0.9411764705882353,1.0,0.918918918918919,0.9142857142857143,1.0,0.972972972972973,0.9142857142857143,0.8888888888888888
87,0.9106145251396648,1.0,0.7058823529411765,0.8421052631578947,0.9743589743589743,0.9714285714285714,0.9411764705882353,0.9230769230769231,0.972972972972973,0.8666666666666667,0.8888888888888888
87,0.9385474860335196,1.0,0.8947368421052632,0.9090909090909091,0.972972972972973,1.0,0.918918918918919,0.972972972972973,0.9473684210526315,0.8823529411764706,0.8823529411764706
87,0.9217877094972067,1.0,0.9743589743589743,0.9090909090909091,0.8717948717948718,0.9090909090909091,0.9444444444444444,1.0,0.9230769230769231,0.8571428571428571,0.8235294117647058
88,0.9222222222222223,0.9714285714285714,0.9411764705882353,0.9473684210526315,0.9142857142857143,0.9743589743589743,0.9142857142857143,0.972972972972973,0.8780487804878049,0.8387096774193549,0.8571428571428571
88,0.9666666666666667,1.0,0.9142857142857143,0.9473684210526315,0.9714285714285714,1.0,0.926829268292683,1.0,1.0,0.9375,0.9714285714285714
88,0.9166666666666666,0.972972972972973,0.8,0.918918918918919,0.8571428571428571,0.9411764705882353,1.0,0.972972972972973,0.9230769230769231,0.9142857142857143,0.8484848484848485
88,0.95,1.0,0.8571428571428571,0.8888888888888888,1.0,0.9714285714285714,1.0,0.9743589743589743,0.9444444444444444,0.8571428571428571,1.0
88,0.9555555555555556,0.972972972972973,0.8947368421052632,1.0,0.972972972972973,1.0,0.9714285714285714,0.9444444444444444,0.972972972972973,0.9090909090909091,0.9142857142857143
88,0.9166666666666666,0.9473684210526315,0.85,0.8484848484848485,0.9444444444444444,0.972972972972973,0.9411764705882353,0.9714285714285714,1.0,0.8888888888888888,0.8
88,0.9444444444444444,1.0,0.8947368421052632,0.9411764705882353,1.0,0.918918918918919,0.9142857142857143,1.0,0.972972972972973,0.9142857142857143,0.8888888888888888
88,0.9106145251396648,1.0,0.7058823529411765,0.8421052631578947,0.9743589743589743,0.9714285714285714,0.9411764705882353,0.9230769230769231,0.972972972972973,0.8666666666666667,0.8888888888888888
88,0.9329608938547486,1.0,0.8717948717948718,0.9090909090909091,0.972972972972973,1.0,0.918918918918919,0.972972972972973,0.9473684210526315,0.8823529411764706,0.8484848484848485
88,0.9162011173184358,1.0,0.9473684210526315,0.8823529411764706,0.8717948717948718,0.9090909090909091,0.9444444444444444,1.0,0.9230769230769231,0.8571428571428571,0.8235294117647058
89,0.9222222222222223,0.9714285714285714,0.9411764705882353,0.9473684210526315,0.9142857142857143,0.9743589743589743,0.9142857142857143,0.972972972972973,0.8780487804878049,0.8387096774193549,0.8571428571428571
89,0.9666666666666667,1.0,0.9142857142857143,0.9473684210526315,0.9714285714285714,1.0,0.926829268292683,1.0,1.0,0.9375,0.9714285714285714
89,0.9166666666666666,0.972972972972973,0.8,0.918918918918919,0.8571428571428571,0.9411764705882353,1.0,0.972972972972973,0.9230769230769231,0.9142857142857143,0.8484848484848485
89,0.95,1.0,0.8571428571428571,0.8888888888888888,1.0,0.9714285714285714,1.0,0.9743589743589743,0.9444444444444444,0.8571428571428571,1.0
89,0.9555555555555556,0.972972972972973,0.8947368421052632,1.0,0.972972972972973,1.0,0.9714285714285714,0.9444444444444444,0.972972972972973,0.9090909090909091,0.9142857142857143
89,0.9166666666666666,0.9473684210526315,0.85,0.8484848484848485,0.9444444444444444,0.972972972972973,0.9411764705882353,0.9714285714285714,1.0,0.8888888888888888,0.8
89,0.9444444444444444,1.0,0.8947368421052632,0.9411764705882353,1.0,0.918918918918919,0.9142857142857143,1.0,0.972972972972973,0.9142857142857143,0.8888888888888888
89,0.9106145251396648,1.0,0.7058823529411765,0.8421052631578947,0.9743589743589743,0.9714285714285714,0.9411764705882353,0.9230769230769231,0.972972972972973,0.8666666666666667,0.8888888888888888
89,0.9329608938547486,1.0,0.8717948717948718,0.9090909090909091,0.972972972972973,1.0,0.918918918918919,0.972972972972973,0.9473684210526315,0.8823529411764706,0.8484848484848485
89,0.9162011173184358,1.0,0.9473684210526315,0.8823529411764706,0.8717948717948718,0.9090909090909091,0.9444444444444444,1.0,0.9230769230769231,0.8571428571428571,0.8235294117647058
90,0.9166666666666666,0.9714285714285714,0.9411764705882353,0.918918918918919,0.8888888888888888,0.9743589743589743,0.9142857142857143,0.972972972972973,0.8780487804878049,0.8387096774193549,0.8571428571428571
90,0.9666666666666667,1.0,0.9142857142857143,0.9473684210526315,0.9714285714285714,1.0,0.926829268292683,1.0,1.0,0.9375,0.9714285714285714
90,0.9111111111111111,0.972972972972973,0.8,0.918918918918919,0.8333333333333334,0.9411764705882353,1.0,0.972972972972973,0.9230769230769231,0.8823529411764706,0.8484848484848485
90,0.95,1.0,0.8571428571428571,0.8888888888888888,1.0,0.9714285714285714,1.0,0.9743589743589743,0.9444444444444444,0.8571428571428571,1.0
90,0.9555555555555556,0.972972972972973,0.8947368421052632,1.0,0.972972972972973,1.0,0.9714285714285714,0.9444444444444444,0.972972972972973,0.9090909090909091,0.9142857142857143
90,0.9166666666666666,0.9473684210526315,0.85,0.8484848484848485,0.9444444444444444,0.972972972972973,0.9411764705882353,0.9714285714285714,1.0,0.8888888888888888,0.8
90,0.9444444444444444,1.0,0.8947368421052632,0.9411764705882353,1.0,0.918918918918919,0.9142857142857143,1.0,0.972972972972973,0.9142857142857143,0.8888888888888888
90,0.9106145251396648,1.0,0.7058823529411765,0.8421052631578947,0.9743589743589743,0.9714285714285714,0.9411764705882353,0.9230769230769231,0.972972972972973,0.8666666666666667,0.8888888888888888
90,0.9329608938547486,1.0,0.8717948717948718,0.9090909090909091,0.972972972972973,1.0,0.918918918918919,0.972972972972973,0.9473684210526315,0.8823529411764706,0.8484848484848485
90,0.9106145251396648,1.0,0.9473684210526315,0.9090909090909091,0.8717948717948718,0.875,0.9444444444444444,0.972972972972973,0.9,0.8571428571428571,0.8235294117647058
91,0.9222222222222223,0.9714285714285714,0.9411764705882353,0.918918918918919,0.8888888888888888,0.9743589743589743,0.9142857142857143,0.972972972972973,0.9,0.875,0.8571428571428571
91,0.9666666666666667,1.0,0.9142857142857143,0.9473684210526315,0.9714285714285714,1.0,0.926829268292683,1.0,1.0,0.9375,0.9714285714285714
91,0.9111111111111111,0.972972972972973,0.8,0.918918918918919,0.8333333333333334,0.9411764705882353,1.0,0.972972972972973,0.9230769230769231,0.8823529411764706,0.8484848484848485
91,0.95,1.0,0.8571428571428571,0.8888888888888888,1.0,0.9714285714285714,1.0,0.9743589743589743,0.9444444444444444,0.8571428571428571,1.0
91,0.95,0.972972972972973,0.8648648648648649,1.0,0.972972972972973,1.0,0.9714285714285714,0.9444444444444444,0.972972972972973,0.9090909090909091,0.8888888888888888
91,0.9166666666666666,0.9473684210526315,0.85,0.8484848484848485,0.9444444444444444,0.972972972972973,0.9411764705882353,0.9714285714285714,1.0,0.8888888888888888,0.8
91,0.9444444444444444,1.0,0.8947368421052632,0.9411764705882353,1.0,0.918918918918919,0.9142857142857143,1.0,0.972972972972973,0.9142857142857143,0.8888888888888888
91,0.9106145251396648,1.0,0.7058823529411765,0.8421052631578947,0.9743589743589743,0.9714285714285714,0.9411764705882353,0.9230769230769231,0.972972972972973,0.8666666666666667,0.8888888888888888
91,0.9273743016759777,1.0,0.85,0.9090909090909091,0.972972972972973,1.0,0.918918918918919,0.972972972972973,0.9473684210526315,0.8823529411764706,0.8125
91,0.9106145251396648,1.0,0.9473684210526315,0.9090909090909091,0.8717948717948718,0.875,0.9444444444444444,0.972972972972973,0.9,0.8571428571428571,0.8235294117647058
92,0.9222222222222223,0.9714285714285714,0.9411764705882353,0.918918918918919,0.8888888888888888,0.9743589743589743,0.9142857142857143,0.972972972972973,0.9,0.875,0.8571428571428571
92,0.9611111111111111,1.0,0.8888888888888888,0.9473684210526315,0.9714285714285714,1.0,0.926829268292683,0.9714285714285714,1.0,0.9375,0.9714285714285714
92,0.9166666666666666,0.972972972972973,0.8,0.918918918918919,0.8571428571428571,0.9411764705882353,1.0,0.972972972972973,0.9230769230769231,0.8823529411764706,0.8823529411764706
92,0.95,1.0,0.8571428571428571,0.8888888888888888,1.0,0.9714285714285714,1.0,0.9743589743589743,0.9444444444444444,0.8571428571428571,1.0
92,0.9555555555555556,0.972972972972973,0.8947368421052632,1.0,0.972972972972973,1.0,0.9714285714285714,0.9444444444444444,0.972972972972973,0.9090909090909091,0.9142857142857143
92,0.9222222222222223,0.9473684210526315,0.85,0.8484848484848485,0.972972972972973,0.972972972972973,0.9411764705882353,0.9714285714285714,1.0,0.8888888888888888,0.8235294117647058
92,0.9444444444444444,1.0,0.8947368421052632,0.9411764705882353,1.0,0.918918918918919,0.9142857142857143,1.0,0.972972972972973,0.9142857142857143,0.8888888888888888
92,0.9106145251396648,1.0,0.7058823529411765,0.8421052631578947,0.9743589743589743,0.9714285714285714,0.9411764705882353,0.9230769230769231,0.972972972972973,0.8666666666666667,0.8888888888888888
92,0.9273743016759777,0.9714285714285714,0.85,0.9090909090909091,0.972972972972973,1.0,0.918918918918919,0.972972972972973,0.9473684210526315,0.8823529411764706,0.8387096774193549
92,0.9106145251396648,1.0,0.9473684210526315,0.9090909090909091,0.8717948717948718,0.875,0.9444444444444444,0.972972972972973,0.9,0.8571428571428571,0.8235294117647058
93,0.9222222222222223,0.9714285714285714,0.9411764705882353,0.918918918918919,0.8888888888888888,0.9743589743589743,0.9142857142857143,0.972972972972973,0.9,0.875,0.8571428571428571
93,0.9611111111111111,1.0,0.8888888888888888,0.9473684210526315,0.9714285714285714,1.0,0.926829268292683,0.9714285714285714,1.0,0.9375,0.9714285714285714
93,0.9111111111111111,0.972972972972973,0.8,0.918918918918919,0.8333333333333334,0.9411764705882353,1.0,0.972972972972973,0.9230769230769231,0.8823529411764706,0.8484848484848485
93,0.95,1.0,0.8571428571428571,0.8888888888888888,1.0,0.9714285714285714,1.0,0.9743589743589743,0.9444444444444444,0.8571428571428571,1.0
93,0.9555555555555556,0.972972972972973,0.8947368421052632,1.0,0.972972972972973,1.0,0.9714285714285714,0.9444444444444444,0.972972972972973,0.9090909090909091,0.9142857142857143
93,0.9111111111111111,0.9473684210526315,0.8205128205128205,0.8484848484848485,0.9444444444444444,0.972972972972973,0.9411764705882353,0.9714285714285714,1.0,0.8648648648648649,0.8
93,0.9444444444444444,1.0,0.8947368421052632,0.9411764705882353,1.0,0.918918918918919,0.9142857142857143,1.0,0.972972972972973,0.9142857142857143,0.8888888888888888
93,0.9106145251396648,1.0,0.7058823529411765,0.8421052631578947,0.9743589743589743,0.9714285714285714,0.9411764705882353,0.9230769230769231,0.972972972972973,0.8666666666666667,0.8888888888888888
93,0.9273743016759777,0.9714285714285714,0.85,0.9090909090909091,0.972972972972973,1.0,0.918918918918919,0.972972972972973,0.9473684210526315,0.8823529411764706,0.8387096774193549
93,0.9106145251396648,1.0,0.9473684210526315,0.9090909090909091,0.8717948717948718,0.875,0.9444444444444444,0.972972972972973,0.9,0.8571428571428571,0.8235294117647058
94,0.9166666666666666,0.9714285714285714,0.9411764705882353,0.918918918918919,0.8648648648648649,0.9743589743589743,0.9142857142857143,0.972972972972973,0.9,0.8387096774193549,0.8571428571428571
94,0.9611111111111111,1.0,0.8888888888888888,0.9473684210526315,0.9714285714285714,1.0,0.926829268292683,0.9714285714285714,1.0,0.9375,0.9714285714285714
94,0.9111111111111111,0.972972972972973,0.8,0.918918918918919,0.8333333333333334,0.9411764705882353,1.0,0.972972972972973,0.9230769230769231,0.8823529411764706,0.8484848484848485
94,0.95,1.0,0.8571428571428571,0.8888888888888888,1.0,0.9714285714285714,1.0,0.9743589743589743,0.9444444444444444,0.8571428571428571,1.0
94,0.9555555555555556,0.972972972972973,0.8947368421052632,1.0,0.972972972972973,1.0,0.9714285714285714,0.9444444444444444,0.972972972972973,0.9090909090909091,0.9142857142857143
94,0.9,0.9473684210526315,0.8205128205128205,0.8484848484848485,0.9142857142857143,0.972972972972973,0.9411764705882353,0.9714285714285714,1.0,0.8333333333333334,0.7567567567567568
94,0.9444444444444444,1.0,0.8947368421052632,0.9411764705882353,1.0,0.918918918918919,0.9142857142857143,1.0,0.972972972972973,0.9142857142857143,0.8888888888888888
94,0.9106145251396648,1.0,0.7058823529411765,0.8421052631578947,0.9743589743589743,0.9714285714285714,0.9411764705882353,0.9230769230769231,0.972972972972973,0.8666666666666667,0.8888888888888888
94,0.9273743016759777,0.9714285714285714,0.85,0.9090909090909091,0.972972972972973,1.0,0.918918918918919,0.972972972972973,0.9473684210526315,0.8823529411764706,0.8387096774193549
94,0.9106145251396648,1.0,0.9473684210526315,0.8823529411764706,0.8717948717948718,0.875,0.9444444444444444,1.0,0.9,0.8571428571428571,0.8235294117647058
95,0.9166666666666666,0.9714285714285714,0.9411764705882353,0.918918918918919,0.8648648648648649,0.9743589743589743,0.9142857142857143,0.972972972972973,0.9,0.8387096774193549,0.8571428571428571
95,0.9611111111111111,1.0,0.8888888888888888,0.9473684210526315,0.9714285714285714,1.0,0.926829268292683,0.9714285714285714,1.0,0.9375,0.9714285714285714
95,0.9111111111111111,0.972972972972973,0.8,0.918918918918919,0.8333333333333334,0.9411764705882353,1.0,0.972972972972973,0.9230769230769231,0.8823529411764706,0.8484848484848485
95,0.95,1.0,0.8571428571428571,0.8888888888888888,1.0,0.9714285714285714,1.0,0.9743589743589743,0.9444444444444444,0.8571428571428571,1.0
95,0.9555555555555556,0.972972972972973,0.8947368421052632,1.0,0.972972972972973,1.0,0.9714285714285714,0.9444444444444444,0.972972972972973,0.9090909090909091,0.9142857142857143
95,0.8944444444444445,0.9473684210526315,0.8205128205128205,0.8484848484848485,0.9142857142857143,0.972972972972973,0.9142857142857143,0.9714285714285714,1.0,0.8,0.7567567567567568
95,0.9444444444444444,1.0,0.8947368421052632,0.9411764705882353,1.0,0.918918918918919,0.9142857142857143,1.0,0.972972972972973,0.9142857142857143,0.8888888888888888
95,0.9106145251396648,1.0,0.7058823529411765,0.8421052631578947,0.9743589743589743,0.9714285714285714,0.9411764705882353,0.9230769230769231,0.972972972972973,0.8666666666666667,0.8888888888888888
95,0.9273743016759777,0.9714285714285714,0.85,0.9090909090909091,0.972972972972973,1.0,0.918918918918919,0.972972972972973,0.9473684210526315,0.8823529411764706,0.8387096774193549
95,0.9106145251396648,1.0,0.9473684210526315,0.8823529411764706,0.8717948717948718,0.875,0.9444444444444444,1.0,0.9,0.8571428571428571,0.8235294117647058
96,0.9166666666666666,0.9714285714285714,0.9411764705882353,0.918918918918919,0.8648648648648649,0.9743589743589743,0.9142857142857143,0.972972972972973,0.9,0.8387096774193549,0.8571428571428571
96,0.9611111111111111,1.0,0.8888888888888888,0.9473684210526315,0.9714285714285714,1.0,0.926829268292683,0.9714285714285714,1.0,0.9375,0.9714285714285714
96,0.9111111111111111,0.972972972972973,0.8,0.918918918918919,0.8333333333333334,0.9411764705882353,1.0,0.972972972972973,0.9230769230769231,0.8823529411764706,0.8484848484848485
96,0.95,1.0,0.8571428571428571,0.8888888888888888,1.0,0.9714285714285714,1.0,0.9743589743589743,0.9444444444444444,0.8571428571428571,1.0
96,0.95,0.972972972972973,0.8648648648648649,1.0,0.972972972972973,1.0,0.9714285714285714,0.9444444444444444,0.972972972972973,0.9090909090909091,0.8888888888888888
96,0.9055555555555556,0.9473684210526315,0.8205128205128205,0.8484848484848485,0.9142857142857143,0.972972972972973,0.9411764705882353,0.9714285714285714,1.0,0.8648648648648649,0.7777777777777778
96,0.9388888888888889,1.0,0.8717948717948718,0.9411764705882353,1.0,0.918918918918919,0.9142857142857143,1.0,0.972972972972973,0.8823529411764706,0.8888888888888888
96,0.9106145251396648,1.0,0.7058823529411765,0.8421052631578947,0.9743589743589743,0.9714285714285714,0.9411764705882353,0.9230769230769231,0.972972972972973,0.8666666666666667,0.8888888888888888
96,0.9273743016759777,0.9714285714285714,0.85,0.9090909090909091,0.972972972972973,1.0,0.918918918918919,0.972972972972973,0.9473684210526315,0.8823529411764706,0.8387096774193549
96,0.9106145251396648,1.0,0.9473684210526315,0.8823529411764706,0.8717948717948718,0.875,0.9444444444444444,1.0,0.9,0.8571428571428571,0.8235294117647058
97,0.9166666666666666,0.9714285714285714,0.9411764705882353,0.918918918918919,0.8648648648648649,0.9743589743589743,0.9142857142857143,0.972972972972973,0.9,0.8387096774193549,0.8571428571428571
97,0.9611111111111111,1.0,0.8888888888888888,0.9473684210526315,0.9714285714285714,1.0,0.926829268292683,0.9714285714285714,1.0,0.9375,0.9714285714285714
97,0.9111111111111111,0.972972972972973,0.8,0.918918918918919,0.8333333333333334,0.9411764705882353,1.0,0.972972972972973,0.9230769230769231,0.8823529411764706,0.8484848484848485
97,0.95,1.0,0.8571428571428571,0.8888888888888888,1.0,0.9714285714285714,1.0,0.9743589743589743,0.9444444444444444,0.8571428571428571,1.0
97,0.95,0.972972972972973,0.8648648648648649,1.0,0.972972972972973,1.0,0.9714285714285714,0.9444444444444444,0.972972972972973,0.9090909090909091,0.8888888888888888
97,0.9055555555555556,0.9473684210526315,0.8205128205128205,0.8484848484848485,0.9142857142857143,0.972972972972973,0.9411764705882353,0.9714285714285714,1.0,0.8648648648648649,0.7777777777777778
97,0.9388888888888889,1.0,0.8717948717948718,0.9411764705882353,1.0,0.918918918918919,0.9142857142857143,1.0,0.972972972972973,0.8823529411764706,0.8888888888888888
97,0.9106145251396648,1.0,0.7058823529411765,0.8421052631578947,0.9743589743589743,0.9714285714285714,0.9411764705882353,0.9230769230769231,0.972972972972973,0.8666666666666667,0.8888888888888888
97,0.9273743016759777,0.9714285714285714,0.85,0.9090909090909091,0.972972972972973,1.0,0.918918918918919,0.972972972972973,0.9473684210526315,0.8823529411764706,0.8387096774193549
97,0.9106145251396648,1.0,0.9473684210526315,0.8823529411764706,0.8717948717948718,0.875,0.9444444444444444,1.0,0.9,0.8571428571428571,0.8235294117647058
98,0.9166666666666666,0.9714285714285714,0.9411764705882353,0.918918918918919,0.8648648648648649,0.9743589743589743,0.9142857142857143,0.972972972972973,0.9,0.8387096774193549,0.8571428571428571
98,0.9611111111111111,1.0,0.8888888888888888,0.9473684210526315,0.9714285714285714,1.0,0.926829268292683,0.9714285714285714,1.0,0.9375,0.9714285714285714
98,0.9166666666666666,0.972972972972973,0.8,0.918918918918919,0.8823529411764706,0.9411764705882353,1.0,0.972972972972973,0.9230769230769231,0.8823529411764706,0.8571428571428571
98,0.95,1.0,0.8571428571428571,0.8888888888888888,1.0,0.9714285714285714,1.0,0.9743589743589743,0.9444444444444444,0.8571428571428571,1.0
98,0.95,0.972972972972973,0.8648648648648649,1.0,0.9473684210526315,1.0,0.9714285714285714,0.9714285714285714,0.972972972972973,0.9090909090909091,0.8888888888888888
98,0.8944444444444445,0.9473684210526315,0.8205128205128205,0.8484848484848485,0.9142857142857143,0.972972972972973,0.9090909090909091,0.9714285714285714,1.0,0.8333333333333334,0.7368421052631579
98,0.9388888888888889,1.0,0.8717948717948718,0.9411764705882353,1.0,0.918918918918919,0.9142857142857143,1.0,0.972972972972973,0.8823529411764706,0.8888888888888888
98,0.9106145251396648,1.0,0.7058823529411765,0.8421052631578947,0.9743589743589743,0.9714285714285714,0.9411764705882353,0.9230769230769231,0.972972972972973,0.8666666666666667,0.8888888888888888
98,0.9273743016759777,0.9714285714285714,0.85,0.9090909090909091,0.972972972972973,1.0,0.918918918918919,0.972972972972973,0.9473684210526315,0.8823529411764706,0.8387096774193549
98,0.9106145251396648,1.0,0.9473684210526315,0.8823529411764706,0.8717948717948718,0.875,0.9444444444444444,1.0,0.9,0.8571428571428571,0.8235294117647058
99,0.9166666666666666,0.9714285714285714,0.9411764705882353,0.918918918918919,0.8648648648648649,0.9743589743589743,0.9142857142857143,0.972972972972973,0.9,0.8387096774193549,0.8571428571428571
99,0.9611111111111111,1.0,0.8888888888888888,0.9473684210526315,0.9714285714285714,1.0,0.926829268292683,0.9714285714285714,1.0,0.9375,0.9714285714285714
99,0.9111111111111111,0.972972972972973,0.8,0.918918918918919,0.8333333333333334,0.9411764705882353,1.0,0.972972972972973,0.9230769230769231,0.8823529411764706,0.8484848484848485
99,0.95,1.0,0.8571428571428571,0.8888888888888888,1.0,0.9714285714285714,1.0,0.9743589743589743,0.9444444444444444,0.8571428571428571,1.0
99,0.95,0.972972972972973,0.8648648648648649,1.0,0.9473684210526315,1.0,0.9714285714285714,0.9714285714285714,0.972972972972973,0.9090909090909091,0.8888888888888888
99,0.8944444444444445,0.9473684210526315,0.8205128205128205,0.8484848484848485,0.9142857142857143,0.972972972972973,0.9090909090909091,0.9714285714285714,1.0,0.8333333333333334,0.7368421052631579
99,0.9388888888888889,1.0,0.85,0.9411764705882353,1.0,0.9444444444444444,0.9142857142857143,1.0,0.972972972972973,0.8823529411764706,0.8888888888888888
99,0.9106145251396648,1.0,0.7058823529411765,0.8421052631578947,0.9743589743589743,0.9714285714285714,0.9411764705882353,0.9230769230769231,0.972972972972973,0.8666666666666667,0.8888888888888888
99,0.9273743016759777,0.9714285714285714,0.85,0.9090909090909091,0.972972972972973,1.0,0.918918918918919,0.972972972972973,0.9473684210526315,0.8823529411764706,0.8387096774193549
99,0.9050279329608939,1.0,0.9473684210526315,0.8823529411764706,0.8717948717948718,0.875,0.9444444444444444,1.0,0.9,0.8235294117647058,0.8
